date,article,daily_units,daily_revenue
2022-09-06,PAIN BANETTE,5,8.0
2022-09-06,PAIN CHOCO AMANDES,2,3.4
2022-09-06,PARIS BREST,4,8.8
2022-09-06,PLAT 7.00,2,14.0
2022-09-06,PLAT 7.60E,7,53.199999999999996
2022-09-06,QUIM BREAD,5,6.0
2022-09-06,ROYAL,1,3.5
2022-09-06,SABLE F  P,4,6.4
2022-09-06,SAND JB EMMENTAL,2,8.0
2022-09-06,SANDWICH COMPLET,6,30.0
2022-09-06,SEIGLE,2,4.0
2022-09-06,SPECIAL BREAD,4,10.4
2022-09-06,SPECIAL BREAD KG,1,5.2
2022-09-06,TARTELETTE,10,22.0
2022-09-06,TRADITIONAL BAGUETTE,105,136.5
2022-09-07,12 MACARON,1,10.0
2022-09-07,BAGUETTE,18,18.0
2022-09-07,BANETTE,14,16.099999999999998
2022-09-07,BANETTINE,3,2.0999999999999996
2022-09-07,BOISSON 33CL,5,7.5
2022-09-07,BOULE 200G,6,7.199999999999999
2022-09-07,BOULE 400G,5,8.5
2022-09-07,BRIOCHE,3,18.0
2022-09-07,CAFE OU EAU,4,4.0
2022-09-07,CAMPAGNE,4,8.0
2022-09-07,CEREAL BAGUETTE,7,9.450000000000001
2022-09-07,CHAUSSON AUX POMMES,4,6.4
2022-09-07,COMPLET,4,7.6
2022-09-07,COOKIE,4,4.6
2022-09-07,COUPE,24,3.6
2022-09-07,CROISSANT,19,22.799999999999997
2022-09-07,CROISSANT AMANDES,2,3.2
2022-09-07,DEMI BAGUETTE,1,0.5
2022-09-07,DIVERS BOULANGERIE,2,3.0
2022-09-07,DIVERS PATISSERIE,1,7.0
2022-09-07,DIVERS VIENNOISERIE,1,8.0
2022-09-07,FICELLE,2,1.4
2022-09-07,FLAN,1,2.2
2022-09-07,FLAN ABRICOT,1,2.3
2022-09-07,FORMULE SANDWICH,10,70.0
2022-09-07,GRANDE SUCETTE,1,0.6
2022-09-07,MACARON,18,18.0
2022-09-07,MILLES FEUILLES,2,5.0
2022-09-07,MOISSON,6,13.200000000000001
2022-09-07,PAIN,3,3.9000000000000004
2022-09-07,PAIN AU CHOCOLAT,31,40.300000000000004
2022-09-07,PAIN AUX RAISINS,4,6.4
2022-09-07,PAIN BANETTE,4,6.4
2022-09-07,PAIN CHOCO AMANDES,1,1.7
2022-09-07,PALET BRETON,8,9.6
2022-09-07,PLAT 7.60E,2,15.2
2022-09-07,PT NANTAIS,4,14.0
2022-09-07,QUIM BREAD,3,3.5999999999999996
2022-09-07,SABLE F  P,2,3.2
2022-09-07,SAND JB EMMENTAL,1,4.0
2022-09-07,SANDWICH COMPLET,1,5.0
2022-09-07,SEIGLE,2,4.0
2022-09-07,SPECIAL BREAD,5,13.0
2022-09-07,SPECIAL BREAD KG,1,5.2
2022-09-07,TARTELETTE,7,15.400000000000002
2022-09-07,TRADITIONAL BAGUETTE,123,159.9
2022-09-08,12 MACARON,1,10.0
2022-09-08,BAGUETTE,20,20.0
2022-09-08,BANETTE,28,32.199999999999996
2022-09-08,BANETTINE,3,2.0999999999999996
2022-09-08,BOISSON 33CL,3,4.5
2022-09-08,BOULE 200G,5,6.0
2022-09-08,BOULE 400G,5,8.5
2022-09-08,CAFE OU EAU,1,1.0
2022-09-08,CAMPAGNE,5,10.0
2022-09-08,CARAMEL NOIX,3,7.199999999999999
2022-09-08,CEREAL BAGUETTE,4,5.4
2022-09-08,CHAUSSON AUX POMMES,1,1.6
2022-09-08,COMPLET,5,9.5
2022-09-08,COOKIE,9,10.35
2022-09-08,COUPE,20,3.0
2022-09-08,CROISSANT,25,30.0
2022-09-08,CROISSANT AMANDES,4,6.4
2022-09-08,DEMI BAGUETTE,3,1.5
2022-09-08,DIVERS CONFISERIE,1,3.0
2022-09-08,ECLAIR,5,11.0
2022-09-08,FICELLE,6,4.199999999999999
2022-09-08,FLAN,2,4.4
2022-09-08,FLAN ABRICOT,4,9.2
2022-09-08,FORMULE SANDWICH,10,70.0
2022-09-08,GRAND FAR BRETON,3,22.5
2022-09-08,KOUIGN AMANN,8,18.4
2022-09-08,MACARON,3,3.0
2022-09-08,MILLES FEUILLES,5,12.5
2022-09-08,MOISSON,2,4.4
2022-09-08,PAIN,5,6.5
2022-09-08,PAIN AU CHOCOLAT,27,35.1
2022-09-08,PAIN AUX RAISINS,3,4.800000000000001
2022-09-08,PAIN BANETTE,4,6.4
2022-09-08,PALET BRETON,3,3.5999999999999996
2022-09-08,PARIS BREST,1,2.2
2022-09-08,PLAT 7.00,1,7.0
2022-09-08,PLAT 7.60E,2,15.2
2022-09-08,PT NANTAIS,1,3.5
2022-09-08,QUIM BREAD,1,1.2
2022-09-08,SABLE F  P,2,3.2
2022-09-08,SAND JB EMMENTAL,2,8.0
2022-09-08,SANDWICH COMPLET,1,5.0
2022-09-08,SEIGLE,2,4.0
2022-09-08,SPECIAL BREAD,4,10.4
2022-09-08,SPECIAL BREAD KG,1,5.2
2022-09-08,TARTELETTE,4,8.8
2022-09-08,TRADITIONAL BAGUETTE,115,149.5
2022-09-09,BAGUETTE,25,25.0
2022-09-09,BANETTE,25,28.749999999999996
2022-09-09,BANETTINE,6,4.199999999999999
2022-09-09,BOULE 200G,6,7.199999999999999
2022-09-09,BOULE 400G,6,10.2
2022-09-09,BRIOCHE,3,18.0
2022-09-09,CAFE OU EAU,1,1.0
2022-09-09,CAMPAGNE,3,6.0
2022-09-09,CARAMEL NOIX,1,2.4
2022-09-09,CEREAL BAGUETTE,8,10.8
2022-09-09,CHAUSSON AUX POMMES,1,1.6
2022-09-09,COMPLET,3,5.699999999999999
2022-09-09,COOKIE,1,1.15
2022-09-09,COUPE,27,4.05
2022-09-09,CROISSANT,37,44.4
2022-09-09,CROISSANT AMANDES,6,9.600000000000001
2022-09-09,DEMI BAGUETTE,1,0.5
2022-09-09,DIVERS PATISSERIE,1,30.0
2022-09-09,ECLAIR,1,2.2
2022-09-09,FICELLE,5,3.5
2022-09-09,FINANCIER X5,5,20.0
2022-09-09,FLAN,3,6.6000000000000005
2022-09-09,FORMULE SANDWICH,4,28.0
2022-09-09,GRAND FAR BRETON,6,45.0
2022-09-09,KOUIGN AMANN,4,9.2
2022-09-09,MACARON,4,4.0
2022-09-09,MOISSON,2,4.4
2022-09-09,PAIN AU CHOCOLAT,40,52.0
2022-09-09,PAIN AUX RAISINS,4,6.4
2022-09-09,PAIN BANETTE,6,9.600000000000001
2022-09-09,PAIN CHOCO AMANDES,5,8.5
2022-09-09,PARIS BREST,1,2.2
2022-09-09,PLAT 7.60E,1,7.6
2022-09-09,PT NANTAIS,1,3.5
2022-09-09,QUIM BREAD,7,8.4
2022-09-09,ROYAL 4P,1,14.0
2022-09-09,ROYAL 6P,1,21.0
2022-09-09,SABLE F  P,3,4.800000000000001
2022-09-09,SAND JB EMMENTAL,2,8.0
2022-09-09,SANDWICH COMPLET,3,15.0
2022-09-09,SEIGLE,2,4.0
2022-09-09,SPECIAL BREAD,6,15.600000000000001
2022-09-09,SPECIAL BREAD KG,1,5.2
2022-09-09,TARTELETTE,10,22.000000000000004
2022-09-09,TARTELETTE FRAISE,1,3.5
2022-09-09,TRADITIONAL BAGUETTE,134,174.20000000000002
2022-09-09,VIK BREAD,8,21.6
2022-09-10,12 MACARON,1,10.0
2022-09-10,BAGUETTE,31,31.0
2022-09-10,BANETTE,40,46.0
2022-09-10,BANETTINE,6,4.199999999999999
2022-09-10,BOULE 200G,8,9.6
2022-09-10,BOULE 400G,5,8.5
2022-09-10,BOULE POLKA,1,1.8
2022-09-10,BRIOCHE,2,12.0
2022-09-10,CAMPAGNE,10,20.0
2022-09-10,CARAMEL NOIX,1,2.4
2022-09-10,CEREAL BAGUETTE,9,12.150000000000002
2022-09-10,CHAUSSON AUX POMMES,4,6.4
2022-09-10,COMPLET,6,11.399999999999999
2022-09-10,COOKIE,7,8.05
2022-09-10,COUPE,47,7.05
2022-09-10,CROISSANT,53,63.6
2022-09-10,DEMI BAGUETTE,4,2.0
2022-09-10,ECLAIR,6,13.200000000000001
2022-09-10,FICELLE,10,6.999999999999999
2022-09-10,FINANCIER X5,2,8.0
2022-09-10,FLAN,3,6.6000000000000005
2022-09-10,FLAN ABRICOT,1,2.3
2022-09-10,FORMULE SANDWICH,6,42.0
2022-09-10,GRAND FAR BRETON,6,45.0
2022-09-10,KOUIGN AMANN,10,23.0
2022-09-10,MACARON,5,5.0
2022-09-10,MILLES FEUILLES,2,5.0
2022-09-10,MOISSON,6,13.200000000000001
2022-09-10,PAIN,2,2.6
2022-09-10,PAIN AU CHOCOLAT,40,52.0
2022-09-10,PAIN AUX RAISINS,5,8.0
2022-09-10,PAIN BANETTE,5,8.0
2022-09-10,PAIN CHOCO AMANDES,3,5.1
2022-09-10,PALET BRETON,1,1.2
2022-09-10,PARIS BREST,2,4.4
2022-09-10,PLAT 7.60E,4,30.4
2022-09-10,QUIM BREAD,4,4.8
2022-09-10,SABLE F  P,3,4.800000000000001
2022-09-10,SAND JB EMMENTAL,2,8.0
2022-09-10,SEIGLE,2,4.0
2022-09-10,SPECIAL BREAD,18,46.800000000000004
2022-09-10,SPECIAL BREAD KG,1,5.2
2022-09-10,SUCETTE,1,0.3
2022-09-10,TARTELETTE,4,8.8
2022-09-10,TARTELETTE FRAISE,3,10.5
2022-09-10,TRADITIONAL BAGUETTE,181,235.3
2022-09-10,VIK BREAD,9,24.300000000000004
2022-09-11,12 MACARON,1,10.0
2022-09-11,BAGUETTE,41,41.0
2022-09-11,BAGUETTE GRAINE,6,8.399999999999999
2022-09-11,BANETTE,38,43.699999999999996
2022-09-11,BANETTINE,6,4.199999999999999
2022-09-11,BOISSON 33CL,1,1.5
2022-09-11,BOULE 200G,9,10.799999999999999
2022-09-11,BOULE 400G,10,17.0
2022-09-11,BOULE POLKA,1,1.8
2022-09-11,BRIOCHE,5,30.0
2022-09-11,CAMPAGNE,10,20.0
2022-09-11,CARAMEL NOIX,1,2.4
2022-09-11,CEREAL BAGUETTE,8,10.8
2022-09-11,CHAUSSON AUX POMMES,6,9.600000000000001
2022-09-11,CHOU CHANTILLY,2,4.4
2022-09-11,COMPLET,6,11.399999999999999
2022-09-11,COOKIE,2,2.3
2022-09-11,COUPE,48,7.199999999999999
2022-09-11,CROISSANT,113,135.6
2022-09-11,CROISSANT AMANDES,5,8.0
2022-09-11,DEMI BAGUETTE,4,2.0
2022-09-11,DIVERS CONFISERIE,1,3.0
2022-09-11,DIVERS VIENNOISERIE,4,6.4
2022-09-11,ECLAIR,26,57.2
2022-09-11,FICELLE,10,7.0
2022-09-11,FINANCIER X5,1,4.0
2022-09-11,FLAN,2,4.4
2022-09-11,FLAN ABRICOT,7,16.099999999999998
2022-09-11,FORMULE SANDWICH,2,14.0
2022-09-11,FRAMBOISIER,4,14.0
2022-09-11,GD KOUIGN AMANN,3,27.0
2022-09-11,GRAND FAR BRETON,4,30.0
2022-09-11,KOUIGN AMANN,14,32.2
2022-09-11,MACARON,2,2.0
2022-09-11,MILLES FEUILLES,7,17.5
2022-09-11,MOISSON,6,13.200000000000001
2022-09-11,NOIX JAPONAISE,2,4.6
2022-09-11,PAIN,6,7.800000000000001
2022-09-11,PAIN AU CHOCOLAT,92,119.60000000000001
2022-09-11,PAIN AUX RAISINS,7,11.200000000000001
2022-09-11,PAIN BANETTE,6,9.600000000000001
2022-09-11,PAIN CHOCO AMANDES,4,6.8
2022-09-11,PALET BRETON,1,1.2
2022-09-11,PARIS BREST,6,13.200000000000001
2022-09-11,PLAT 7.60E,1,7.6
2022-09-11,PT NANTAIS,3,10.5
2022-09-11,QUIM BREAD,7,8.4
2022-09-11,ROYAL,7,24.5
2022-09-11,SAND JB EMMENTAL,3,12.0
2022-09-11,SANDWICH COMPLET,6,30.0
2022-09-11,SAVARIN,2,5.0
2022-09-11,SEIGLE,2,4.0
2022-09-11,SPECIAL BREAD,12,31.200000000000003
2022-09-11,SUCETTE,2,0.6
2022-09-11,TARTE FRUITS 4P,1,10.0
2022-09-11,TARTE FRUITS 6P,1,14.0
2022-09-11,TARTELETTE,14,30.800000000000004
2022-09-11,TARTELETTE FRAISE,4,14.0
2022-09-11,TRADITIONAL BAGUETTE,292,379.6
2022-09-11,VIK BREAD,10,27.0
2022-09-12,BAGUETTE,26,26.0
2022-09-12,BANETTE,32,36.8
2022-09-12,BANETTINE,4,2.8
2022-09-12,BOISSON 33CL,1,1.5
2022-09-12,BOULE 200G,4,4.8
2022-09-12,BOULE 400G,10,17.0
2022-09-12,BRIOCHE,1,6.0
2022-09-12,CAFE OU EAU,1,1.0
2022-09-12,CAMPAGNE,8,16.0
2022-09-12,CEREAL BAGUETTE,8,10.8
2022-09-12,CHAUSSON AUX POMMES,5,8.0
2022-09-12,COMPLET,3,5.699999999999999
2022-09-12,COOKIE,2,2.3
2022-09-12,COUPE,27,4.05
2022-09-12,CROISSANT,28,33.6
2022-09-12,CROISSANT AMANDES,8,12.8
2022-09-12,DEMI BAGUETTE,4,2.0
2022-09-12,DIVERS CONFISERIE,1,3.0
2022-09-12,DIVERS VIENNOISERIE,1,6.0
2022-09-12,FICELLE,5,3.5
2022-09-12,FINANCIER X5,3,12.0
2022-09-12,FORMULE SANDWICH,10,70.0
2022-09-12,GD FAR BRETON,1,7.5
2022-09-12,GD KOUIGN AMANN,2,18.0
2022-09-12,KOUIGN AMANN,3,6.8999999999999995
2022-09-12,MOISSON,6,13.200000000000001
2022-09-12,NOIX JAPONAISE,1,2.3
2022-09-12,PAIN,3,3.9000000000000004
2022-09-12,PAIN AU CHOCOLAT,18,23.400000000000002
2022-09-12,PAIN AUX RAISINS,4,6.4
2022-09-12,PAIN BANETTE,5,8.0
2022-09-12,PAIN CHOCO AMANDES,8,13.6
2022-09-12,PLAT 7.00,1,7.0
2022-09-12,PLAT 7.60E,1,7.6
2022-09-12,QUIM BREAD,1,1.2
2022-09-12,SAND JB EMMENTAL,4,16.0
2022-09-12,SANDWICH COMPLET,2,10.0
2022-09-12,SEIGLE,2,4.0
2022-09-12,SPECIAL BREAD,10,26.0
2022-09-12,TARTE FRUITS 4P,1,10.0
2022-09-12,TARTELETTE,8,17.6
2022-09-12,TRADITIONAL BAGUETTE,160,208.0
2022-09-13,BAGUETTE,27,27.0
2022-09-13,BANETTE,17,19.549999999999997
2022-09-13,BANETTINE,3,2.0999999999999996
2022-09-13,BOISSON 33CL,2,3.0
2022-09-13,BOULE 200G,6,7.199999999999999
2022-09-13,BOULE 400G,2,3.4
2022-09-13,BRIOCHE,1,6.0
2022-09-13,CAFE OU EAU,4,4.0
2022-09-13,CAMPAGNE,5,10.0
2022-09-13,CEREAL BAGUETTE,9,12.15
2022-09-13,CHAUSSON AUX POMMES,3,4.800000000000001
2022-09-13,COMPLET,6,11.399999999999999
2022-09-13,COOKIE,2,2.3
2022-09-13,COUPE,23,3.4499999999999997
2022-09-13,CROISSANT,18,21.6
2022-09-13,CROISSANT AMANDES,3,4.800000000000001
2022-09-13,DEMI BAGUETTE,1,0.5
2022-09-13,DIVERS VIENNOISERIE,2,10.0
2022-09-13,FICELLE,3,2.0999999999999996
2022-09-13,FINANCIER X5,1,4.0
2022-09-13,FORMULE SANDWICH,7,49.0
2022-09-13,MACARON,8,8.0
2022-09-13,MOISSON,5,11.0
2022-09-13,NOIX JAPONAISE,2,4.6
2022-09-13,PAIN,3,3.9000000000000004
2022-09-13,PAIN AU CHOCOLAT,26,33.800000000000004
2022-09-13,PAIN AUX RAISINS,3,4.800000000000001
2022-09-13,PAIN BANETTE,5,8.0
2022-09-13,PAIN CHOCO AMANDES,2,3.4
2022-09-13,PLAT 8.30E,2,16.6
2022-09-13,PT NANTAIS,1,3.5
2022-09-13,SAND JB EMMENTAL,6,24.0
2022-09-13,SANDWICH COMPLET,6,30.0
2022-09-13,SPECIAL BREAD,4,10.4
2022-09-13,TARTELETTE,1,2.2
2022-09-13,TRADITIONAL BAGUETTE,108,140.4
2022-09-13,TRAITEUR,1,9.1
2022-09-14,BAGUETTE,22,22.0
2022-09-14,BANETTE,20,23.0
2022-09-14,BANETTINE,5,3.5
2022-09-14,BOISSON 33CL,2,3.0
2022-09-14,BOULE 200G,7,8.4
2022-09-14,BOULE 400G,8,13.6
2022-09-14,BOULE POLKA,1,1.8
2022-09-14,BRIOCHE,2,12.0
2022-09-14,CAFE OU EAU,2,2.0
2022-09-14,CAMPAGNE,5,10.0
2022-09-14,CARAMEL NOIX,2,4.8
2022-09-14,CEREAL BAGUETTE,6,8.100000000000001
2022-09-14,COMPLET,3,5.699999999999999
2022-09-14,COOKIE,1,1.15
2022-09-14,COUPE,27,4.05
2022-09-14,CROISSANT,21,25.2
2022-09-14,DEMI BAGUETTE,4,2.0
2022-09-14,DIVERS CONFISERIE,1,3.0
2022-09-14,DIVERS VIENNOISERIE,1,4.0
2022-09-14,ECLAIR,2,4.4
2022-09-14,FICELLE,5,3.5
2022-09-14,FLAN,2,4.4
2022-09-14,FLAN ABRICOT,5,11.5
2022-09-14,FORMULE SANDWICH,12,84.0
2022-09-14,GRAND FAR BRETON,1,7.5
2022-09-14,KOUIGN AMANN,4,9.2
2022-09-14,MILLES FEUILLES,2,5.0
2022-09-14,MOISSON,3,6.6000000000000005
2022-09-14,PAIN,2,2.6
2022-09-14,PAIN AU CHOCOLAT,20,26.0
2022-09-14,PAIN AUX RAISINS,3,4.800000000000001
2022-09-14,PAIN BANETTE,5,8.0
2022-09-14,PAIN CHOCO AMANDES,1,1.7
2022-09-14,PARIS BREST,4,8.8
2022-09-14,PLAT 7.00,1,7.0
2022-09-14,PLAT 7.60E,3,22.799999999999997
2022-09-14,QUIM BREAD,4,4.8
2022-09-14,SABLE F  P,2,3.2
2022-09-14,SAND JB EMMENTAL,1,4.0
2022-09-14,SANDWICH COMPLET,4,20.0
2022-09-14,SPECIAL BREAD,7,18.2
2022-09-14,TARTELETTE,4,8.8
2022-09-14,TRADITIONAL BAGUETTE,119,154.70000000000002
2022-09-15,12 MACARON,1,10.0
2022-09-15,BAGUETTE,26,26.0
2022-09-15,BANETTE,24,27.599999999999998
2022-09-15,BANETTINE,1,0.7
2022-09-15,BOISSON 33CL,8,12.0
2022-09-15,BOULE 200G,5,6.0
2022-09-15,BOULE 400G,7,11.899999999999999
2022-09-15,BOULE POLKA,1,1.8
2022-09-15,CAMPAGNE,5,10.0
2022-09-15,CEREAL BAGUETTE,4,5.4
2022-09-15,CHAUSSON AUX POMMES,3,4.800000000000001
2022-09-15,COMPLET,6,11.399999999999999
2022-09-15,COOKIE,6,6.8999999999999995
2022-09-15,COUPE,29,4.35
2022-09-15,CROISSANT,21,25.2
2022-09-15,CROISSANT AMANDES,7,11.200000000000001
2022-09-15,DEMI BAGUETTE,3,1.5
2022-09-15,DEMI PAIN,1,0.7
2022-09-15,DIVERS BOISSONS,2,4.0
2022-09-15,DIVERS BOULANGERIE,1,3.0
2022-09-15,ECLAIR,2,4.4
2022-09-15,FICELLE,1,0.7
2022-09-15,FINANCIER X5,1,4.0
2022-09-15,FLAN ABRICOT,1,2.3
2022-09-15,FORMULE SANDWICH,6,42.0
2022-09-15,GRAND FAR BRETON,2,15.0
2022-09-15,KOUIGN AMANN,2,4.6
2022-09-15,MACARON,6,6.0
2022-09-15,MILLES FEUILLES,2,5.0
2022-09-15,MOISSON,5,11.0
2022-09-15,PAIN AU CHOCOLAT,25,32.5
2022-09-15,PAIN AUX RAISINS,3,4.800000000000001
2022-09-15,PAIN BANETTE,5,8.0
2022-09-15,PAIN CHOCO AMANDES,2,3.4
2022-09-15,PARIS BREST,1,2.2
2022-09-15,PLAT 7.00,1,7.0
2022-09-15,PLAT 7.60E,4,30.4
2022-09-15,PLAT 8.30E,2,16.6
2022-09-15,QUIM BREAD,4,4.8
2022-09-15,SAND JB EMMENTAL,4,16.0
2022-09-15,SANDWICH COMPLET,7,35.0
2022-09-15,SEIGLE,2,4.0
2022-09-15,SPECIAL BREAD,6,15.600000000000001
2022-09-15,TARTELETTE,2,4.4
2022-09-15,TRADITIONAL BAGUETTE,122,158.6
2022-09-15,TROPEZIENNE,1,2.2
2022-09-16,BAGUETTE,25,25.0
2022-09-16,BANETTE,22,25.299999999999997
2022-09-16,BANETTINE,4,2.8
2022-09-16,BOISSON 33CL,4,6.0
2022-09-16,BOULE 200G,3,3.5999999999999996
2022-09-16,BOULE 400G,3,5.1
2022-09-16,CAFE OU EAU,7,7.0
2022-09-16,CAMPAGNE,5,10.0
2022-09-16,CEREAL BAGUETTE,5,6.75
2022-09-16,CHAUSSON AUX POMMES,4,6.4
2022-09-16,COMPLET,5,9.5
2022-09-16,COOKIE,2,2.3
2022-09-16,COUPE,28,4.2
2022-09-16,CROISSANT,28,33.6
2022-09-16,CROISSANT AMANDES,4,6.4
2022-09-16,DEMI BAGUETTE,2,1.0
2022-09-16,ECLAIR,8,17.6
2022-09-16,FICELLE,1,0.7
2022-09-16,FINANCIER X5,1,4.0
2022-09-16,FLAN,1,2.2
2022-09-16,FLAN ABRICOT,1,2.3
2022-09-16,FORMULE SANDWICH,10,70.0
2022-09-16,GD KOUIGN AMANN,2,18.0
2022-09-16,GRAND FAR BRETON,2,15.0
2022-09-16,KOUIGN AMANN,4,9.2
2022-09-16,MACARON,12,12.0
2022-09-16,MILLES FEUILLES,2,5.0
2022-09-16,MOISSON,1,2.2
2022-09-16,PAIN,4,5.2
2022-09-16,PAIN AU CHOCOLAT,27,35.1
2022-09-16,PAIN AUX RAISINS,2,3.2
2022-09-16,PAIN BANETTE,3,4.800000000000001
2022-09-16,PAIN CHOCO AMANDES,2,3.4
2022-09-16,PAIN SUISSE PEPITO,1,1.6
2022-09-16,PARIS BREST,4,8.8
2022-09-16,PLAT 7.00,2,14.0
2022-09-16,PLAT 7.60E,3,22.799999999999997
2022-09-16,PLAT 8.30E,2,16.6
2022-09-16,QUIM BREAD,1,1.2
2022-09-16,SAND JB EMMENTAL,3,12.0
2022-09-16,SANDWICH COMPLET,5,25.0
2022-09-16,SEIGLE,2,4.0
2022-09-16,SPECIAL BREAD,7,18.2
2022-09-16,TARTELETTE,4,8.8
2022-09-16,TRADITIONAL BAGUETTE,131,170.3
2022-09-16,TROPEZIENNE,3,6.6000000000000005
2022-09-16,VIK BREAD,8,21.6
2022-09-17,BAGUETTE,34,34.0
2022-09-17,BANETTE,25,28.749999999999996
2022-09-17,BANETTINE,5,3.5
2022-09-17,BOISSON 33CL,1,1.5
2022-09-17,BOULE 200G,2,2.4
2022-09-17,BOULE 400G,7,11.899999999999999
2022-09-17,BOULE POLKA,1,1.8
2022-09-17,BRIOCHE,4,24.0
2022-09-17,CAFE OU EAU,6,6.0
2022-09-17,CAMPAGNE,7,14.0
2022-09-17,CARAMEL NOIX,2,4.8
2022-09-17,CEREAL BAGUETTE,5,6.75
2022-09-17,CHAUSSON AUX POMMES,4,6.4
2022-09-17,COMPLET,6,11.399999999999999
2022-09-17,COOKIE,2,2.3
2022-09-17,COUPE,48,7.199999999999999
2022-09-17,CROISSANT,57,68.39999999999999
2022-09-17,CROISSANT AMANDES,6,9.600000000000001
2022-09-17,DEMI BAGUETTE,1,0.5
2022-09-17,DIVERS BOULANGERIE,2,2.5
2022-09-17,DIVERS CONFISERIE,2,6.0
2022-09-17,ECLAIR,2,4.4
2022-09-17,FICELLE,8,5.6
2022-09-17,FINANCIER X5,1,4.0
2022-09-17,FLAN,3,6.6000000000000005
2022-09-17,FORMULE SANDWICH,6,42.0
2022-09-17,GD KOUIGN AMANN,4,36.0
2022-09-17,GRAND FAR BRETON,5,37.5
2022-09-17,GRANDE SUCETTE,2,1.2
2022-09-17,KOUIGN AMANN,2,4.6
2022-09-17,MACARON,2,2.0
2022-09-17,MILLES FEUILLES,3,7.5
2022-09-17,MOISSON,6,13.200000000000001
2022-09-17,PAIN,3,3.9000000000000004
2022-09-17,PAIN AU CHOCOLAT,36,46.800000000000004
2022-09-17,PAIN AUX RAISINS,3,4.800000000000001
2022-09-17,PAIN BANETTE,6,9.600000000000001
2022-09-17,PAIN CHOCO AMANDES,6,10.2
2022-09-17,PAIN SUISSE PEPITO,3,4.800000000000001
2022-09-17,PARIS BREST,3,6.6000000000000005
2022-09-17,PLAT 7.60E,1,7.6
2022-09-17,PLAT 8.30E,1,8.3
2022-09-17,QUIM BREAD,3,3.5999999999999996
2022-09-17,ROYAL 6P,1,21.0
2022-09-17,SABLE F  P,1,1.6
2022-09-17,SAND JB EMMENTAL,4,16.0
2022-09-17,SANDWICH COMPLET,4,20.0
2022-09-17,SEIGLE,2,4.0
2022-09-17,SPECIAL BREAD,11,28.6
2022-09-17,SPECIAL BREAD KG,1,5.2
2022-09-17,TARTE FRAISE 6P,1,21.0
2022-09-17,TARTE FRUITS 4P,3,30.0
2022-09-17,TARTE FRUITS 6P,2,28.0
2022-09-17,TARTELETTE,16,35.2
2022-09-17,TRADITIONAL BAGUETTE,191,248.3
2022-09-17,TROPEZIENNE,4,8.8
2022-09-17,VIK BREAD,12,32.4
2022-09-18,BAGUETTE,47,47.0
2022-09-18,BAGUETTE GRAINE,8,11.2
2022-09-18,BANETTE,38,43.699999999999996
2022-09-18,BANETTINE,6,4.199999999999999
2022-09-18,BOULE 200G,8,9.6
2022-09-18,BOULE 400G,12,20.4
2022-09-18,BOULE POLKA,1,1.8
2022-09-18,BRIOCHE,5,30.0
2022-09-18,CAFE OU EAU,2,2.0
2022-09-18,CAMPAGNE,9,18.0
2022-09-18,CARAMEL NOIX,3,7.199999999999999
2022-09-18,CEREAL BAGUETTE,8,10.8
2022-09-18,CHAUSSON AUX POMMES,1,1.6
2022-09-18,COMPLET,5,9.5
2022-09-18,COOKIE,3,3.4499999999999997
2022-09-18,COUPE,47,7.05
2022-09-18,CROISSANT,81,97.19999999999999
2022-09-18,CROISSANT AMANDES,6,9.600000000000001
2022-09-18,DEMI BAGUETTE,1,0.5
2022-09-18,ECLAIR,12,26.400000000000002
2022-09-18,FICELLE,5,3.5
2022-09-18,FINANCIER X5,5,20.0
2022-09-18,FLAN,11,24.200000000000003
2022-09-18,FLAN ABRICOT,3,6.8999999999999995
2022-09-18,GD KOUIGN AMANN,5,45.0
2022-09-18,GRAND FAR BRETON,7,52.5
2022-09-18,KOUIGN AMANN,11,25.299999999999997
2022-09-18,MILLES FEUILLES,10,25.0
2022-09-18,MOISSON,5,11.0
2022-09-18,PAIN,6,7.800000000000001
2022-09-18,PAIN AU CHOCOLAT,63,81.9
2022-09-18,PAIN AUX RAISINS,7,11.200000000000001
2022-09-18,PAIN BANETTE,6,9.600000000000001
2022-09-18,PAIN CHOCO AMANDES,2,3.4
2022-09-18,PAIN SUISSE PEPITO,7,11.200000000000001
2022-09-18,PALET BRETON,2,2.4
2022-09-18,PARIS BREST,7,15.400000000000002
2022-09-18,PT NANTAIS,5,17.5
2022-09-18,SABLE F  P,1,1.6
2022-09-18,SEIGLE,3,6.0
2022-09-18,SPECIAL BREAD,12,31.200000000000003
2022-09-18,SPECIAL BREAD KG,1,5.2
2022-09-18,SUCETTE,1,0.3
2022-09-18,TARTE FRUITS 4P,2,20.0
2022-09-18,TARTE FRUITS 6P,1,14.0
2022-09-18,TARTELETTE,17,37.400000000000006
2022-09-18,TRADITIONAL BAGUETTE,246,319.8
2022-09-18,TROPEZIENNE,1,2.2
2022-09-18,VIK BREAD,10,27.0
2022-09-20,BAGUETTE,20,20.0
2022-09-20,BANETTE,30,34.5
2022-09-20,BANETTINE,5,3.5
2022-09-20,BOULE 200G,8,9.6
2022-09-20,BOULE 400G,7,11.9
2022-09-20,BOULE POLKA,1,1.8
2022-09-20,BRIOCHE,1,6.0
2022-09-20,CAFE OU EAU,5,5.0
2022-09-20,CAMPAGNE,5,10.0
2022-09-20,CEREAL BAGUETTE,11,14.850000000000001
